name,address,tel,category_no,category,genre,ticket_type,geocode_address,note,contact
谷口育子の店,東日本橋2-16-4,03-3851-4520,23,理美容,理容・美容,all,東京都中央区東日本橋2-16-4,,
ホットストーンセラピーＣＡＯＮ,湊1-3-2　アルファスタイル501,03-6886-9857,23,理美容,エステティックサロン,all,東京都中央区湊1-3-2,,
Ｐｒｅｍｏｒｅ,八丁堀2-28-9　田中ビル３階,080-8844-1679,23,理美容,ネイルサロン,all,東京都中央区八丁堀2-28-9,,
Doux,八丁堀3-23-9　八丁堀松本ビル1F,03-6662-6517,23,理美容,美容室,all,東京都中央区八丁堀3-23-9,,
myna villa 八丁堀店,入船1-7-10,03-6823-4360,24,その他のサービス業,リラクゼーション業,all,東京都中央区入船1-7-10,,
たっちbebe ～タッチケア教室～,入船2-8-5-402,03-5566-8335,24,その他のサービス業,ベビーマッサージ・ベビースキンケア,all,東京都中央区入船2-8-5-402,,
Ｂａｂｙ Ｂｌｏｏｍ ～ロイヤルベビーマッサージ教室～,入船3-1-6-704,03-5941-5130,24,その他のサービス業,ベビーマッサージ,all,東京都中央区入船3-1-6-704,,
マシンピラティス In Two,勝どき2-10-14　勝どき中央ロードス605,090-2474-0824,24,その他のサービス業,マシンピラティススタジオ,all,東京都中央区勝どき2-10-14,,
Ones Ballet Studio 勝どき教室,勝どき3-5-6　シャンボール築地201,080-3501-7622,24,その他のサービス業,バレエ教室,all,東京都中央区勝どき3-5-6,,
LOVST PHOTO STUDIO リバーサイド,勝どき3-15-5　MRTビル2F,03-5534-9797,24,その他のサービス業,フォトスタジオ,all,東京都中央区勝どき3-15-5,,
ritmo wellness & beauty 銀座,銀座1-19-8　銀座サクラビル2F,03-6264-4315,24,その他のサービス業,ﾘﾗｸｾﾞｰｼｮﾝｻﾛﾝ,all,東京都中央区銀座1-19-8,,
官公庁マリッジ,銀座1-20-16,03-5989-0226,24,その他のサービス業,結婚相手紹介サービス業,all,東京都中央区銀座1-20-16,,
東京会計税理士法人 高橋事務所,銀座1-23-15,03-3561-3359,24,その他のサービス業,税金の相談・申告,all,東京都中央区銀座1-23-15,,
アリシア銀座法律事務所,銀座2-6-5　アサコ銀座ビル9F,03-6228-7041,24,その他のサービス業,法律事務所,all,東京都中央区銀座2-6-5,,
アロマスクールラヴァーレ銀座校,銀座2-7-10銀座　マロニエテラス6F,03-6228-6383,24,その他のサービス業,ｱﾛﾏｽｸｰﾙ・ｱﾛﾏｼｮｯﾌﾟ,all,東京都中央区銀座2-7-10銀座,,
銀座ブロッサム,銀座2-15-6　中央会館,03-3543-5677,24,その他のサービス業,結婚式場,all,東京都中央区銀座2-15-6,,
銀座ナチュラルタイム,銀座3-7-16　8階,03-5250-1300,24,その他のサービス業,リラクゼーションサロン,all,東京都中央区銀座3-7-16,,
銀座ナチュラルタイム治療院,銀座3-7-16　7階,03-5250-1300,24,その他のサービス業,リラクゼーションサロン,all,東京都中央区銀座3-7-16,,
タイ古式マッサージ＆カフェ リラリラ銀座店,銀座3-8-15　APA銀座中央ビル２F,03-5915-4112,24,その他のサービス業,ﾘﾗｸｾﾞｰｼｮﾝ業,all,東京都中央区銀座3-8-15,,
ビッグエコー銀座数寄屋橋店,銀座4-2-14　DK銀座ビル,03-3563-5100,24,その他のサービス業,カラオケ,all,東京都中央区銀座4-2-14,,
K Dance Taste,銀座4-3-13　コイズミビル3F,03-5250-1205,24,その他のサービス業,社交ダンス教授業,all,東京都中央区銀座4-3-13,,
ウォッチ・ホスピタル銀座店,銀座4-5-1　教文館聖書館ビル3F,0120-760-990,24,その他のサービス業,時計修理サービス,all,東京都中央区銀座4-5-1,,
フィジカルラボ銀座,銀座5-8-16　銀座ナカヤビルB1,03-6228-5907,24,その他のサービス業,パーソナルトレーニングジム,all,東京都中央区銀座5-8-16,,
トリニティ司法書士・行政書士事務所,銀座5-10-6　第一銀座ビル5Ｆ,03-6281-4453,24,その他のサービス業,司法書士・行政書士,all,東京都中央区銀座5-10-6,,
ビューティーサロン プラチナローズ,銀座6-3-6　栄ビル4階,090-6719-0888,24,その他のサービス業,女性専用エステサロン,all,東京都中央区銀座6-3-6,,
銀座ファンイー翻訳事務所,銀座6-6-1　銀座凮月堂ビル5階,050-5326-8222,24,その他のサービス業,中国語翻訳・通訳,all,東京都中央区銀座6-6-1,,
ホライズン社会保険労務士事務所東京日本橋,新川1-26-17-302,03-5542-0716,24,その他のサービス業,社会保険労務士事務所,all,東京都中央区新川1-26-17-302,,
ＥＣＣジュニア新川２丁目教室,新川2-3-9-1802,090-9684-2543,24,その他のサービス業,学習塾,all,東京都中央区新川2-3-9-1802,,
第一法律事務所,新川2-8-4　八重洲長岡ビル３階,03-5843-6582,24,その他のサービス業,法律事務所,all,東京都中央区新川2-8-4,,
なかばやし海事法務事務所,新川2-21-10　リードシー八丁堀3階9,03-3555-6776,24,その他のサービス業,海事法務事務所,all,東京都中央区新川2-21-10,,
バレエクレール,月島1-1-9,03-3531-2010,24,その他のサービス業,クラシックバレエ教室,all,東京都中央区月島1-1-9,,
ＳＲＰＤ Ｇｙｍ,月島2-2-10　クエスト正徳506,080-6048-5614,24,その他のサービス業,パーソナルジム,all,東京都中央区月島2-2-10,,
ＰｈｏｔｏＳｔｕｄｉｏ１７８,月島2-20-13,03-5534-8655,24,その他のサービス業,写真スタジオ,all,東京都中央区月島2-20-13,,
ミチュールフォトスタジオ,月島3-3-3　和光ビル1F,03-6204-9860,24,その他のサービス業,写真館,all,東京都中央区月島3-3-3,,
ﾐﾁｭｰﾙﾌｫﾄｽﾀｼﾞｵｳｫｰﾀｰﾌﾛﾝﾄ店,月島3-3-3　和光ビル4F,03-6204-9860,24,その他のサービス業,写真館,all,東京都中央区月島3-3-3,,
月島温泉,月島3-4-5　サングランパ２F,03-3531-1126,24,その他のサービス業,公衆浴場,all,東京都中央区月島3-4-5,,
ルピア トータルエステティックサロン,月島3-7-10　ライゼボックス1F,03-6228-2918,24,その他のサービス業,エステティックサロン,all,東京都中央区月島3-7-10,,
ペットサロン リトルワンワン,月島3-12-4,03-5560-1139,24,その他のサービス業,ペットサロン,all,東京都中央区月島3-12-4,,
Ones Ballet Studio 月島教室,月島4-4-1　グリーンコーポ月島Studio Ones,080-3501-7622,24,その他のサービス業,バレエ教室,all,東京都中央区月島4-4-1,,
月島ピアノ&リトミック（スタジオG&S）,月島4-13-11　スペースエアビル2F,090-5336-0888,24,その他のサービス業,ピアノ・リトミック指導,all,東京都中央区月島4-13-11,,
ＰＧＭゴルフアカデミー銀座,築地1-13-1　銀座松竹スクエア2階,03-3544-4555,24,その他のサービス業,インドアゴルフ,all,東京都中央区築地1-13-1,,
CREP 築地店,築地3-12-5　築地小山ビルB1Ｆ,070-3277-0191,24,その他のサービス業,アート体験施設,all,東京都中央区築地3-12-5,,
総合案内所 ぷらっと築地,築地4-16-2,03-6264-1925,24,その他のサービス業,築地場外市場案内所,all,東京都中央区築地4-16-2,,
日の出湯,佃1-6-7,03-3532-1629,24,その他のサービス業,公衆浴場,all,東京都中央区佃1-6-7,,
村川久子アカデミックアフタースクール,佃2-21-8,03-3520-8606,24,その他のサービス業,学習塾,all,東京都中央区佃2-21-8,,
ビッグエコー八重洲本店,日本橋3-2-17　日本橋三丁目ビル,03-5205-3230,24,その他のサービス業,カラオケ,all,東京都中央区日本橋3-2-17,,
作州会計,日本橋蛎殻町1-6-7,03-4288-8827,24,その他のサービス業,税理士事務所,all,東京都中央区日本橋蛎殻町1-6-7,,
㈲ジェイダブリュー,日本橋蛎殻町1-17-2　LM日本橋103,03-3664-4430,24,その他のサービス業,写真,all,東京都中央区日本橋蛎殻町1-17-2,,
レンタル自習室「サクセス・ロード茅場町」,日本橋蛎殻町1-19-9　ルート蛎殻町ビル4F,03-6661-1069,24,その他のサービス業,レンタル自習室,all,東京都中央区日本橋蛎殻町1-19-9,,
司法書士森川英太事務所,日本橋蛎殻町1-28-9,03-5623-3939,24,その他のサービス業,司法書士業,all,東京都中央区日本橋蛎殻町1-28-9,,
Personal Training Gym LEAD,日本橋蛎殻町2-10-11-701　La Palace,080-9772-1101,24,その他のサービス業,トレーニングジム,all,東京都中央区日本橋蛎殻町2-10-11-701,,
水天宮前写真館,日本橋蛎殻町2-11-3　日本橋水天宮ビル1F,03-6206-2258,24,その他のサービス業,写真館,all,東京都中央区日本橋蛎殻町2-11-3,,
パーソナルジム TRALIA,日本橋蛎殻町2丁目12-8　栗原ビル3階,03-4500-0975,24,その他のサービス業,パーソナルトレーニング,all,東京都中央区日本橋蛎殻町2丁目12-8,,
大成印刷㈱,日本橋茅場町2-4-10,03-3669-4941,24,その他のサービス業,印刷全般・製本,all,東京都中央区日本橋茅場町2-4-10,,
福山通運㈱日本橋営業所,日本橋小網町6-1　山万ビル1階,03-3669-0292,24,その他のサービス業,運送,all,東京都中央区日本橋小網町6-1,,
まきパン教室,日本橋小伝馬町3-10　三敬ビル6階,090-6432-6072,24,その他のサービス業,料理教室,all,東京都中央区日本橋小伝馬町3-10,,
鍼灸整体サロンinicio,日本橋大伝馬町15-3　内田ビル2F C室,03-4500-0907,24,その他のサービス業,鍼灸整体院,all,東京都中央区日本橋大伝馬町15-3,,
ＳＴＵＤＩＯ ＣＡＡＰＡＨ(ﾖｶﾞｽﾀｼﾞｵ ﾁｬｰﾊﾞ),日本橋中洲1-9　パシフィック浜町1F s.caapah@gmail.com,,24,その他のサービス業,ヨガスタジオ,all,東京都中央区日本橋中洲1-9,,s.caapah@gmail.com
TTBパーソナルジム八丁堀3号店,日本橋富沢町4-11,03-3527-3030,24,その他のサービス業,パーソナルジム,all,東京都中央区日本橋富沢町4-11,,
プルメリア パーソナルカラー診断•骨格診断•顔タイプ診断,日本橋人形町1-16-7,090-2645-2655,24,その他のサービス業,イメージコンサルティングサロン,all,東京都中央区日本橋人形町1-16-7,,
伸緑塾,日本橋人形町2-21-5-201,03-6661-9856,24,その他のサービス業,個別指導 学習塾,all,東京都中央区日本橋人形町2-21-5-201,,
ロバルのストレッチ,日本橋人形町3-7-13　日本橋センチュリープラザ2階,03-6661-1340,24,その他のサービス業,ストレッチマッサージサロン,all,東京都中央区日本橋人形町3-7-13,,
myna villa 人形町店,日本橋人形町1-4-14　日別館4階,03-6823-4360,24,その他のサービス業,リラクゼーション業,all,東京都中央区日本橋人形町1-4-14,,
㈲吉田調査測量設計,日本橋箱崎町31-1-1304,03-3666-7404,24,その他のサービス業,土地測量,all,東京都中央区日本橋箱崎町31-1-1304,,
吉田正司土地家屋調査士事務所,日本橋箱崎町31-1-1304,03-3666-7404,24,その他のサービス業,土地家屋調査士業務,all,東京都中央区日本橋箱崎町31-1-1304,,
三井塾,日本橋浜町1-4-16　浜町大森ビル2F,03-5809-1985,24,その他のサービス業,塾,all,東京都中央区日本橋浜町1-4-16,,
小山俊英税理士事務所,日本橋浜町1-10-8　ワコー東日本橋マンション902,03-6231-0322,24,その他のサービス業,税金の相談・申告書作成,all,東京都中央区日本橋浜町1-10-8,,
ｔｏｋｙｏｅｉｇｏ．ｃｏｍ,日本橋浜町2-19-3　神谷ビル1F info@tokyoeigo.com,,24,その他のサービス業,英会話教室,all,東京都中央区日本橋浜町2-19-3,,info@tokyoeigo.com
㈱明治座,日本橋浜町2-31-1,03-3660-3971,24,その他のサービス業,劇場,all,東京都中央区日本橋浜町2-31-1,,
ニュースサービス日経 浜町,日本橋浜町2-34-4,03-3669-0273,24,その他のサービス業,新聞販売,all,東京都中央区日本橋浜町2-34-4,,
YUARITO DAY 日本橋浜町,日本橋浜町3-23-1　ACN日本橋リバーサイド4F,090-9251-4532,24,その他のサービス業,日帰り型産後ケア施設,all,東京都中央区日本橋浜町3-23-1,,
HAMANOYUえど遊,日本橋浜町3-27-11　iiyu HAMACHO,03-5327-2706,24,その他のサービス業,小型温浴施設,all,東京都中央区日本橋浜町3-27-11,,
行政書士 國友法務事務所,日本橋堀留町1-6-9　日本橋櫻井ビル4階,03-6264-8735,24,その他のサービス業,行政書士業務,all,東京都中央区日本橋堀留町1-6-9,,
HELLO MUSIC,日本橋堀留町1-6-13　昭和ビル地下1階,090-7121-6728,24,その他のサービス業,親子リトミック,all,東京都中央区日本橋堀留町1-6-13,,
ギャラリーキッチンKIWI,日本橋本町3-9-4　HONCHO394ビル1階,03-6231-1985,24,その他のサービス業,セレクトショップ,all,東京都中央区日本橋本町3-9-4,,
salon de SAB,日本橋本町4-3-14　日本橋平成不動産ビル401,03-6262-7168,24,その他のサービス業,エステサロン,all,東京都中央区日本橋本町4-3-14,,
日本橋行政書士あおき法務事務所,日本橋本町4-6-10　サトービル5F,03-3270-5688,24,その他のサービス業,行政書士業務,all,東京都中央区日本橋本町4-6-10,,
パーソナルトレーニングLINDA,日本橋横山町6-17　杉本ビル４階,03-6661-7210,24,その他のサービス業,パーソナルトレーニング,all,東京都中央区日本橋横山町6-17,,
㈱肉体改造研究所,八丁堀2-4-9-708,03-6555-2332,24,その他のサービス業,パーソナルトレーニング,all,東京都中央区八丁堀2-4-9-708,,
TRY Fitness & Sports Space,八丁堀2-30-16　T&Yビル２F,03-6222-9632,24,その他のサービス業,スポーツジム,all,東京都中央区八丁堀2-30-16,,
ＴＴＢパーソナルジム八丁堀 ２号店,八丁堀3-13-8　T&Tビル1F,080-3308-9550,24,その他のサービス業,パーソナルトレーニングジム,all,東京都中央区八丁堀3-13-8,,
ＴＴＢパーソナルジム八丁堀,八丁堀3-22-11　深山ビル1階,03-6280-3227,24,その他のサービス業,トレーニングジム,all,東京都中央区八丁堀3-22-11,,
パーソナルトレーニングLINDA2号店,東日本橋1-2-10　HOKI BLDG東日本橋５階,03-5829-4605,24,その他のサービス業,パーソナルトレーニングジム,all,東京都中央区東日本橋1-2-10,,
公文式久松教室,東日本橋2-2-4　東日本橋駅前ビル,090-8019-7403,24,その他のサービス業,学習塾,all,東京都中央区東日本橋2-2-4,,
小林穣税理士事務所,東日本橋2-17-4,03-5829-6978,24,その他のサービス業,税理士業,all,東京都中央区東日本橋2-17-4,,
Dog Salon 日本橋倶楽部,東日本橋3丁目12-1　小澤ビル1階,03-3662-9101,24,その他のサービス業,ペット、トリミングサロン,all,東京都中央区東日本橋3丁目12-1,,
mom & baby salon venus,東日本橋3-12-1　小澤ビル4階,070-8442-5693,24,その他のサービス業,ベビーマッサージ教室,all,東京都中央区東日本橋3-12-1,,
ＰＨＯＴＯ ＤＥＳＩＧＮ ＳＴＵＤＩＯ,湊2-6-4　RKビル1階,03-5542-0464,24,その他のサービス業,写真館,all,東京都中央区湊2-6-4,,
ベビーマッサージ教室 smiley mom,湊2-15-14-1707,080-1357-4143,24,その他のサービス業,ベビーマッサージ教室、資格取得スクール,all,東京都中央区湊2-15-14-1707,,
ストレッチ＆トレーニング Ｌｕｃｋｙ★Ｓｔａｒ,湊3-4-5　平田湊ビル2階,03-5541-2242,24,その他のサービス業,ﾊﾟｰｿﾅﾙﾄﾚｰﾆﾝｸﾞｽﾄﾚｯﾁ,all,東京都中央区湊3-4-5,,
湊どうぶつ病院,湊3-18-16　東海ビル1階,03-6222-3737,24,その他のサービス業,動物病院,all,東京都中央区湊3-18-16,,
ビッグエコー日本橋店,八重洲1-4-9　洋伸興産八重洲ビル,03-3275-1151,24,その他のサービス業,カラオケ,all,東京都中央区八重洲1-4-9,,
スタートラインベイフロント勝どき店,勝どき2-1-14-1階,03-5547-4955,25,その他,不動産業,all,東京都中央区勝どき2-1-14-1階,,
清香苑,勝どき2-12-10,03-6228-2264,25,その他,リラクゼーション マッサージ,all,東京都中央区勝どき2-12-10,,
